Info3	hippocampus	kidney	spleen	liver	striatum	cerebellum	cortex	all
RGD1311474	2620.0916244664	313.25	330.5250091553	897.9644357968	3051.8727304682	1863.4164541156	2424.6788123414	2369.0293748517
null	348.0971171561	205.9599990845	209.0599975586	303.7164686588	411.2172170245	228.3559310854	309.0797181316	290.480882372
Fbxo7	50358.2202315191	20829.5400390625	30312.0908203125	46875.314404459	36821.2650432352	30739.3800854585	49693.8953985019	45892.5288227715
Olr1433_predicted	182.0469957552	203.0049972534	183.9000015259	203.0795857222	325.2676562223	222.7579721496	281.6066241011	240.2476539702
Rab22a_predicted	1683.7960006809	1700.5700073242	1325.9849853516	956.3079185953	1268.3483166833	2335.1881613795	1439.3360259531	1431.8668639282
null	162.7582550373	142.5750045776	189.5100059509	121.6930328243	159.7142906257	177.3399532581	197.9288096805	163.0181406274
Zfp7_predicted	128.494981154	318.2700042725	141.0349998474	182.9819763462	185.3830256494	157.982333522	157.7729712532	155.7372287898
null	460.5810527203	205.0200042725	326.3649978638	1716.4373719141	274.6287049762	313.768895082	721.2523708798	495.9177934324
Slc25a17_predicted	20751.6320538162	8256.2800292969	5772.2797851563	8603.119269893	16767.2039177234	17313.1028971674	16648.0405667432	16856.9310399822
Rtn3	19397.8207062415	16446.4252929688	10842.3999023438	8773.0316565811	12142.352431976	13121.1448706596	18049.1685220856	15560.257318324
Bzrp	698.0560730164	3117.4000244141	9407.4750976563	3050.5310366744	607.7476015789	600.8397759695	716.0667993778	772.514554868
null	444.9188570129	183.6849975586	599.4399871826	351.2696658475	444.3431190258	684.0038905685	507.8016941623	477.1665485003
LOC302327	2132.6978804433	135.1049995422	598.115020752	430.2670754364	1346.6949419101	1701.2067006545	1983.0646823051	1725.7359127638
LOC316820|LOC498420	2197.312055854	2070.924987793	3623.2349853516	1662.78574418	1952.4159496909	4116.4385466813	2218.400164962	2142.3975197613
Pcdha11	1211.2999974937	141.4899978638	127.8400039673	162.6367294797	654.9144657672	574.7820228822	1234.6682874555	922.9702787179
LOC500394	2240.4456886181	125.5199966431	155.125	178.300164209	1024.4287722363	384.5966941592	3305.7804942563	1913.1243610475
null	920.204664828	723.0200195313	977.5749816895	1128.8789014916	483.4820210376	555.4086489155	956.0756878474	754.5141220957
RGD1306721	2764.5220233489	5045.7249755859	6720.5849609375	5673.2265527165	3407.1709939547	5252.2265777648	4572.0562568227	4524.2834274447
null	239.6148062636	318.5200042725	203.6399993896	172.0432238744	276.7838361338	184.6409112214	254.813592954	237.313920051
null	172.1971094706	153.125	258.8150024414	200.7488881426	176.8317717077	206.3036255095	248.6794836623	208.6009493066
Scpep1	9868.1052372256	4008.75	4340.5148925781	7588.2486075055	8402.2273592451	14738.3992217629	11994.0609939774	10653.930220264
LOC499148	12435.7894701117	7334.3352050781	16241.5151367188	7324.1228458009	7147.0383813261	8303.7369376706	10228.5736105779	9452.0561911409
Tpd52_predicted	13258.7287854205	3247.3950195313	5435.6000976563	2361.6830367786	10351.0045255432	18417.043919388	12961.8375600119	12041.0587886957
Kcnh6	371.1423846183	159.4850006104	551.2199935913	142.6851755759	289.7333366611	225.6797502142	415.0324159724	307.3595303467
Gatm	16531.2769542823	30376.4794921875	2357.4450073242	1010.8677118448	11428.588559033	14732.806497282	10211.3912331723	10942.2461513703
Olr298_predicted	257.9429871488	263.4500045776	256.6350021362	194.8633025129	364.9203091967	187.1187516186	273.9420593985	258.7020927305
null	237.7200501757	286.2549972534	318.0500030518	383.1783168959	214.5742973517	281.3159209047	301.2384602009	286.6980829265
null	247.8107980662	195.0449981689	216.5750045776	441.1562899382	271.2696163577	124.0695180724	279.4713432488	242.9316901584
LOC366987	218.6442253647	206.939994812	196.3399963379	392.2808050369	312.901324124	335.7636596389	267.4312210269	261.149026579
Fzd5	756.5493841671	332.1350097656	711.4099731445	1686.1269729161	834.2895011229	709.4137681039	798.0439808838	767.4027973548
Arl6_predicted	8439.5103634637	1564.924987793	326.1650009155	943.0366240961	6304.9090369171	3898.9455199317	6318.5272928481	6086.342676483
MGC93902	768.747768198	522.5650177002	132.0049972534	758.9113313862	833.5263164146	797.4547036649	428.2172614766	569.9959159562
null	276.5205989778	276.8399963379	234.0699996948	337.5216327618	262.5478619383	267.2284869841	265.7336869282	264.7939369198
LOC317341	7960.0091238504	273.314994812	979.6300048828	398.9813149018	6356.7509913076	3632.9182459122	8419.9133023882	6747.8752933812
RGD1308470	6457.9179306657	1438.7449951172	2985.8750610352	1285.4277951372	5511.4318879533	5471.7642728367	5770.5445399774	5451.452542295
Smc1l1	11096.1164311134	8070.3098144531	12529.3854980469	4890.1038697219	7032.6207945057	14443.9543545018	11485.3655143934	10475.7633743283
Nrep	4310.9896925845	1130.8950195313	1170.0350341797	3594.7339046263	4741.0111964714	38082.5213155283	5637.2892917459	4541.7937973413
null	2882.5294156491	1050.1950073242	950.6499938965	973.3178782654	2187.0873512054	2921.0636501413	2656.6580858405	2459.217507752
null	211.1507309962	240.4499969482	182.4199981689	192.2971881334	296.380690105	257.8605475196	275.532409081	255.662458018
null	141.5569150018	233.1399993896	263.6800079346	116.7364480957	165.6536410445	131.0331890949	196.5417359234	162.6513451197
null	206.1629391616	223.5100021362	269.4050064087	198.6577888612	213.5651390151	364.5006799046	227.9389087391	241.4691667474
Mbd6_predicted	5041.7542069955	8042.0500488281	8557.0151367188	6194.9655636567	4505.2246076949	6497.0701378623	5288.6300272881	5515.1797927432
Notch4	2539.3408518195	4761.4602050781	12467.0302734375	1270.3597011274	2939.5051754007	2893.1353469194	3124.0265468567	3003.4567959216
null	213.0423069613	408.6050033569	273.0149993896	197.5565753366	302.3846938674	225.2222063349	205.6208558246	230.428571746
null	238.3740973617	121.2249984741	134.0850028992	110.2972159662	327.818865358	240.8637037548	220.6754337771	213.1943982383
null	164.2278294854	298.5400009155	158.6000022888	419.5285487007	171.0649850038	240.4869364534	176.4339746841	189.3410511362
null	4715.841204625	9730.2900390625	21148.970703125	12095.6668101246	3487.3099609907	4400.0560954463	4314.694727905	4538.1422601193
Mtdh	21389.8155443278	11738.0498046875	18871.9296875	14731.2832169293	14429.6816338516	17689.9971202697	15450.0339262662	16824.9639272111
Olr812_predicted	252.2077510317	220.5449981689	326.5249938965	173.5850367552	333.0042497492	310.4803915934	267.9408416476	260.2099866408
Gm610	222.5706068201	196.6800003052	167.719997406	164.6711014307	176.9325793286	189.5561102385	212.1092575971	202.1504064064
U2af1l4	29271.8774420248	17035.0498046875	17027.044921875	12815.1606465243	21149.5148880223	24893.2392963889	30569.4518611479	25375.5649157231
null	4569.6370868131	6594.3598632813	2328.2349853516	2576.1164678935	3225.6717579358	2479.4388205407	4246.0789281941	3784.5400620434
null	384.5449331447	456.8750152588	212.5100021362	260.149415626	276.1998482179	338.0109924837	242.2340455853	260.928987921
Gpr139	236.8427697933	389.8099975586	167.484992981	140.1291604723	343.7882816504	251.596868709	242.8262093403	232.1286967993
null	170.6564735939	377.1599960327	175.0100021362	302.0206362288	208.6082061164	165.5647155032	158.7284055214	192.6952413267
LOC362480	457.1841375681	1012.2550048828	838.5050048828	391.1302063401	342.2493670154	364.5891126223	332.900568249	366.066968195
RGD1305413_predicted	244.825971339	374.1100006104	317.6699981689	260.9288580507	452.0475126743	338.4975659921	284.7077908708	292.75963737
null	265.6984787857	1909.1699447632	309.9700012207	212.0192505852	284.9852903713	199.3148313629	275.9262648665	250.279989334
Plekhf2_predicted	1895.5516561567	5399.3598632813	3983.5198974609	2485.2524761125	1802.5621188704	826.0242081612	1507.3195099392	1648.6986528037
null	253.8704180635	343.5099945068	307.5700073242	175.3412639034	536.0193374226	396.7674455827	216.0350032458	256.6161659897
Cpn1	334.0968806284	3082.9000244141	192.2900009155	31414.5541304909	538.3914036643	347.427979945	271.6412118879	320.891614523
null	814.2079570602	427.0199966431	474.5	298.3406936175	424.9208737378	263.8347184458	495.4805000674	460.0496624517
RGD1305230_predicted	11655.0891853463	207.6000061035	234.6999969482	417.4006390505	9209.4066386988	6754.8292243308	16721.4697312853	12612.1989603909
Gla_mapped	9936.5441411205	7472.205078125	6430.9499511719	5937.5881296326	4899.1764404182	7801.406355728	8719.6158304437	8270.4433232711
RGD1310358_predicted	4448.2206689502	3405.8699951172	5301.044921875	2494.3739849989	3024.1226818947	3923.2700778414	5405.8740281369	4408.6204072441
Efemp1	3028.2363192312	3582.8748779297	1065.5500183106	309.7032827932	2230.7151276901	4619.6013223732	5357.7848673082	3760.6575818671
Chst10	7219.1466103657	162.0500030518	666.7749938965	174.6935052226	4888.2864015028	4776.7871173992	10151.6029438536	6729.3276593021
Rps18	58034.5118937104	129864.90625	435881.890625	166168.029726999	35519.5164811963	55352.0778332743	65518.9034854532	66778.5022245912
RGD1311893	6211.9892145192	467.8000106812	194.3899993896	322.5002794397	1244.6751378379	259.3985905842	1717.031436594	1526.0694399317
C4-2	354.0933315395	400.8599853516	378.8750076294	470.4017847589	531.4489171333	402.8634315489	259.1775657699	294.7431778407
LOC295678	2328.7964845639	9093.7250976563	1084.3900146484	1518.0597686967	1359.5369494058	3082.4862382592	3666.2352800731	2891.8105023302
null	936.7210841085	562.9750061035	816.3550109863	669.6669205734	629.4495681869	833.326015494	808.3053647562	741.5664750355
Umps	1252145.94835339	719757.53125	943149.71875	805960.990479539	1684682.93923126	1467757.64373836	1405211.84900527	1295635.26416574
null	9664.2407570272	93745.375	8467.0051269531	388834.76878726	6320.9998840582	5976.4810550821	9787.8671336705	9157.1388857315
RGD1307682	285.4442998987	245.8700027466	361.555015564	121.645495311	493.4049611055	403.0380787738	230.1520278431	269.776794356
null	812.1107720887	326.5399932861	719.7850036621	287.5468528744	1005.7338824659	552.4480608951	1071.43977495	826.9609044452
Csh1	147.9200101576	200.8699951172	184.9000015259	171.5881366375	212.3706547723	158.0661452318	186.5169371234	170.0201554593
RGD1306861_predicted	5795.3067819474	710.2250061035	741.9549865723	844.4110962694	4239.6648562791	3995.6239081955	5362.1221114252	4410.149855875
null	1773.5226753169	930.8500061035	1546.5250244141	1948.9068200744	2309.6066280807	2923.9779784615	2298.0512657498	2072.100229582
RGD1311251	226.3098848569	534.1800079346	306.9049987793	5347.1797087606	532.1902648174	302.9876292781	219.8078447884	289.5741033283
LOC501195	42694.6199120704	10951.2250976563	26701.62890625	10576.7211479229	34239.9444095588	22091.1558888786	75361.1840804397	47180.6599757639
null	235.3324991401	314.1249923706	120.4500007629	103.9827728263	227.8032366258	194.5934862232	190.4622399723	184.7396885629
Zfp422_predicted	183.4150573533	295.9749984741	145.0200042725	125.5844460087	143.1960950608	210.3601906774	168.0175833636	160.8648434265
MGC72610	366.8081216092	568.7099914551	657.4799804688	782.9233686235	451.9331927879	312.7690545667	353.149519718	392.5651361822
LOC302324	222.0644800874	156.4349975586	253.2400054932	258.3282993841	271.032745932	206.046472895	264.536063742	241.2379587195
Sec22l2	3910.9511171969	1497.3749389649	814.7200012207	4375.0153363816	3261.0694321701	3678.0288863079	3722.9259647274	3708.7783613654
Rps15	48155.5804497144	113819.21484375	370267.109375	102133.845755509	16859.2927202032	39832.8005044467	49653.7376220417	51224.9359830231
null	263.472216683	346.6599884033	315.6749954224	347.0642888412	436.6056343928	452.6763021896	364.0404059262	343.0688195081
Ppm1e	21744.6638713009	360.4250030518	214.314994812	422.3379201146	1565.1206887325	4188.536587188	8054.198384748	5409.6610056378
Bcat1	307326.112508821	1004.0549926758	6417.5601806641	697.988975982	191351.905153663	171710.628422927	361491.029613874	281481.59305535
Unc5b	4593.6425563596	617.6000061035	1655.7950439453	476.8093165018	4160.9496797668	13021.7207976935	2264.1661479179	2752.0641689952
null	336.2515122674	240.8899993896	215.3950042725	212.4850126105	288.2607219862	324.9117764872	195.1617596584	250.0671774562
Kiss1	458.4261530302	578.9250030518	349.5399932861	624.3352932944	397.1227385861	721.8848062141	765.3132972447	614.1276623441
LOC360807	314.3977056065	313.7949981689	328.9850006104	677.637227746	443.432335939	410.9640315038	414.6121477951	387.1447803889
null	1084.2295848257	9002.7497558594	1209.5899963379	1546.8841759558	889.5459701379	956.4976134743	1013.678285389	1044.2996356096
LOC503261	160.5570958326	174.8299980164	149.6700057983	175.6038023284	173.0645895389	154.7540480331	153.9281639654	157.0503949368
LOC499277	151.4965826529	250.8399963379	216.5649986267	161.4367924579	166.1693820867	206.3454097727	186.808178966	182.8059336227
LOC293491	13026.9057926454	773.2949829102	1692.7100219727	937.5011221684	5155.9204017408	10665.8060610737	13586.8317631333	9686.437302836
Gabra4	6549.5531847614	153.7399978638	237.8500061035	229.4432418035	9157.9138769253	1082.4291513654	7925.1211935948	5882.5316841553
null	321.8178697597	238.6800079346	348.299987793	168.6824468626	216.2923757895	247.1419719413	245.808638966	246.2890792564
null	164.42616651	173.6699981689	99.0149993896	107.7981141086	181.6840298679	217.2827608833	201.0058837019	174.2539364029
Adamtsl3_predicted	417.341963488	284.9649963379	335.1450042725	306.3758078841	383.7869088099	354.409327951	337.701395479	341.4471678823
LOC309557	2767.6376732984	595.5500030518	3535.5999755859	588.4031909434	3999.0535983272	1330.2925816094	3218.1890807791	2680.5787768849
null	24139.5225732528	2575.0699462891	8741.4802246094	909.9462326099	17410.8097260415	7570.3343189704	16159.5810935912	14561.3430904539
null	1082.7542840484	595.825012207	1672.3350219727	335.7722543898	876.9228162071	1044.9257557563	1037.6664855917	993.6777973715
null	1691.2434624105	575.5249786377	215.2050018311	259.969916392	1356.0029959079	2472.7001622062	1832.5396520996	1583.5082430958
Sox15_predicted	4024.5419163332	6702.58984375	5685.3950195313	5512.7718836379	3182.9451392541	3969.8401114671	4559.2065675399	4323.2767405289
Vcsa1	2629.6642772932	4802.0498046875	1159.4550170899	1276.5795311069	4162.4836591012	1043.7231674311	4893.2546994377	3750.451549253
null	206.4177595079	129.0750007629	182.0400009155	155.330517859	161.4505884854	136.7046611004	158.4427550027	166.2071598202
Lgr7	219.5934618222	206.5999984741	257.2700042725	254.1074765388	300.8781939912	225.9181020536	429.1061203009	267.1773737228
Map3k10	1465.0873956606	132.0550003052	259.2800064087	203.7966682105	898.9299279443	566.5791390799	875.2892252962	733.7576074123
null	520.5527763889	340.8600006104	445.5900115967	2393.3256904536	484.9831773214	449.5976061163	906.888426237	611.1795548821
Mal2	199.5329879595	279.9749984741	241.7399978638	150.9178520605	273.6939032265	267.9931403415	213.4271000365	220.5749369065
Rdh11	39345.8914129283	24874.71484375	10802.6750488281	92261.4390413328	30349.8723920926	37930.0539689434	33689.2883968295	34686.0543426818
Osbpl11_predicted	1301.1130993311	963.8550109863	3133.1298828125	8124.7153372588	998.6766507759	1512.543327417	1354.6794209952	1383.3048217797
Omp	248.5240860377	272.5549964905	147.7200012207	232.0383788787	184.8661855977	267.5584102141	259.9980650239	236.8863619742
null	604.7949433366	177.6800003052	189.5449981689	251.3800876406	484.3197166769	276.8711915725	1299.5397500972	627.6355564132
RGD1306319_predicted	15061.7240200276	8450.9099121094	4060.3100585938	7927.9310835147	9629.7323092862	23282.1186331631	14043.2722240944	13052.1668759477
Pop5_predicted	4755.9417338827	4308.7150878906	4616.9050292969	4583.6643194662	3667.8504941668	2410.0023959144	5021.066449301	4352.5538649618
LOC499056	404.4966194088	162.560005188	202.0350036621	434.8486635162	279.8751226263	378.3337051667	409.5989712123	367.1391263609
Gbp3_predicted	217.7934349898	240.6300048828	9515.7897949219	632.9862403814	344.5290538976	425.8429676581	316.2822841696	316.6633943367
V1ra14|LOC497788	374.9185167245	291.0699996948	300.1900024414	280.7188574236	312.4299402016	239.0648580576	343.4285871444	307.3747484571
Hdac10	5099.3329349323	1845.294921875	3136.9300537109	3059.2401800309	5657.1531969107	6225.8706594145	6297.4366272951	5544.8621213101
RGD1308075	382.3541333095	440.5599975586	244.5250015259	207.1880710823	793.8282518877	362.4423318602	340.7385589212	360.2291090708
